url,type_boit,type_carburant,kilometrage,marke,model,puissance,price,has_abs,has_airbags,has_bluetooth_audio,has_rear_camera,has_ac,has_esp,has_alloy_wheels,has_speed_limiter,has_trip_computer,has_parking_sensor,has_cruise_control,has_leather_seats,has_gps,has_sunroof,has_remote_locking,has_power_windows
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Mercedes_Benz_Classe_A_Diesel_Manuelle_2013_54732240.htm,Manuelle,Diesel,95 000 - 99 999,Mercedes-Benz,Classe A,7 CV,180 000 DH,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,1
https://www.avito.ma/fr/maarif/voitures_d'occasion/Ferrari_ROMA_Full_Carbone_Intérieur_Extérieur_2022_52346203.htm,Automatique,Essence,5 000 - 9 999,Ferrari,RAM,23 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/dakhla/voitures_d'occasion/سيارة_اقتصادية_نقية_استهلاك_ضعيف_موتور_جديد_54731119.htm,Manuelle,Essence,190 000 - 199 999,Opel,Corsa,7 CV,59 000 DH,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/ait_melloul/voitures_d'occasion/Mercedes_Benz_Classe_C_Diesel_Automatique_2002_54730780.htm,Automatique,Diesel,350 000 - 399 999,Mercedes-Benz,Classe C,9 CV,80 000 DH,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0
https://www.avito.ma/fr/mimosas/voitures_d'occasion/tiguan_automatique__54730291.htm,Automatique,Diesel,100 000 - 109 999,Volkswagen,Tiguan,8 CV,,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/hay_riad/voitures_d'occasion/Toyota_Avensis_Essence_Manuelle_2006_à_Rabat_54730768.htm,Manuelle,Essence,200 000 - 249 999,Toyota,Avensis,10 CV,,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
https://www.avito.ma/fr/sala_el_jadida/voitures_d'occasion/Volkswagen_54730290.htm,Manuelle,Diesel,180 000 - 189 999,Volkswagen,Polo,8 CV,50 000 DH,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/oulfa/voitures_d'occasion/stepway_2018_54730388.htm,Manuelle,Diesel,190 000 - 199 999,Dacia,Sandero,6 CV,104 000 DH,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1
https://www.avito.ma/fr/massira_2/voitures_d'occasion/Daihatsu_Sirion_Essence_Manuelle_2008_à_Marrakech_54730948.htm,Manuelle,Essence,10 000 - 14 999,Daihatsu,Sirion,6 CV,49 000 DH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/2_mars/voitures_d'occasion/dacia_dokker_van__54730676.htm,Manuelle,Diesel,200 000 - 249 999,Dacia,Dokker,6 CV,88 000 DH,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1
https://www.avito.ma/fr/hay_mohammadi/voitures_d'occasion/doblo_classic_54730407.htm,Manuelle,Diesel,170 000 - 179 999,Fiat,Doblo,7 CV,75 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ennasr/voitures_d'occasion/BMW_modile_2012_KLM_255_tomobil_ba9a_jdidda_54730978.htm,Automatique,Diesel,10 000 - 14 999,BMW,Série 1,Plus de 41 CV,195 000 DH,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Audi_A1_Sportback_SLINE_Diesel_Automatique_2014__54730447.htm,Automatique,Diesel,110 000 - 119 999,Audi,A1,5 CV,,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/bettana/voitures_d'occasion/سياره_داسيا_ستبواي_نقيه_54730261.htm,Manuelle,Diesel,100 000 - 109 999,Dacia,Sandero,6 CV,105 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Mercedes_E250_54697395.htm,Manuelle,Diesel,200 000 - 249 999,Mercedes-Benz,Classe E,10 CV,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/hay_ouifak/voitures_d'occasion/Jeep_Cherokee_4_4_full_options_2_ème_main__54729214.htm,Automatique,Diesel,190 000 - 199 999,Jeep,Cherokee,8 CV,170 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/abattoirs/voitures_d'occasion/Peugeot_405_Diesel_Manuelle_1992_à_Agadir_54730004.htm,Manuelle,Diesel,20 000 - 24 999,Peugeot,405,7 CV,26 999 DH,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
https://www.avito.ma/fr/khénifra/voitures_d'occasion/Dacia_54730204.htm,Manuelle,Diesel,250 000 - 299 999,Dacia,Sandero,6 CV,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/branes_1/voitures_d'occasion/Kia_Picanto_Essence_Manuelle_2011_à_Tanger_54729617.htm,Manuelle,Essence,170 000 - 179 999,Kia,Picanto,6 CV,59 000 DH,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1
https://www.avito.ma/fr/agdal/voitures_d'occasion/bmw_218D_pack_M_54729495.htm,Automatique,Diesel,55 000 - 59 999,BMW,Série 2,8 CV,400 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
https://www.avito.ma/fr/dar_el_lhamra/voitures_d'occasion/سيارة_للبيع_54729937.htm,Manuelle,Essence,180 000 - 189 999,Peugeot,206,6 CV,57 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/agdal/voitures_d'occasion/Ford_mustang_premium__54729824.htm,Automatique,Essence,55 000 - 59 999,Ford,Mustang,13 CV,350 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/khouribga/voitures_d'occasion/Audi_A3__54729205.htm,Manuelle,Diesel,120 000 - 129 999,Audi,A3,6 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/guéliz/voitures_d'occasion/I10_54728621.htm,Manuelle,Essence,75 000 - 79 999,Hyundai,i10,6 CV,95 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/Duster_presque_www_54383995.htm,Manuelle,Diesel,120 000 - 129 999,Dacia,Duster,6 CV,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/anfa/voitures_d'occasion/mercedess_54728748.htm,Automatique,Diesel,100 000 - 109 999,Mercedes-Benz,Classe GLE,,500 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/nouveau_mellah/voitures_d'occasion/hyundai__54727469.htm,Manuelle,Diesel,150 000 - 159 999,Hyundai,Accent,6 CV,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Toyota_LAND_cruiser_prado_54729033.htm,Manuelle,Diesel,200 000 - 249 999,Toyota,Land Cruiser,12 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_moulay_rachid/voitures_d'occasion/Mercedes_benz_cla_220d___2019__54727816.htm,Automatique,Diesel,100 000 - 109 999,Mercedes-Benz,Classe CLA,9 CV,265 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Seat_Ibiza_Essence_Manuelle_2022_à_Tanger_54727042.htm,Manuelle,Essence,40 000 - 44 999,Seat,Ibiza,6 CV,150 000 DH,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/souissi/voitures_d'occasion/range_rover_sport_en_excellent_état__54694592.htm,Automatique,Diesel,170 000 - 179 999,Land Rover,Range Rover Sport,12 CV,550 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Audi_Q3_Sportback_Diesel_Automatique_2020_54727466.htm,Automatique,Diesel,110 000 - 119 999,Audi,Q3,8 CV,550 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/hay_kassam/voitures_d'occasion/Dacia_Logan_2021_54726977.htm,Manuelle,Diesel,120 000 - 129 999,Dacia,Logan,6 CV,113 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ahlane/voitures_d'occasion/Peugeot_308_54727175.htm,Manuelle,Diesel,200 000 - 249 999,Peugeot,308,6 CV,120 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/temara_plage/voitures_d'occasion/Mercedes_ML_270_Dédouané_54726583.htm,Manuelle,Diesel,200 000 - 249 999,Mercedes-Benz,Classe ML,11 CV,65 000 DH,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/hay_charaf/voitures_d'occasion/suzuki_splash__54726106.htm,Manuelle,Essence,120 000 - 129 999,Suzuki,Splash,6 CV,64 000 DH,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
https://www.avito.ma/fr/tit_mellil/voitures_d'occasion/206__2012_essence_54726950.htm,Manuelle,Essence,130 000 - 139 999,Peugeot,206,6 CV,60 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/quartier_aérodrome/voitures_d'occasion/Honda_civic_54726160.htm,Manuelle,Essence,200 000 - 249 999,Honda,Civic,9 CV,32 000 DH,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/temara_plage/voitures_d'occasion/Mercedes_ML_270_Dédouané_54726583.htm,Manuelle,Diesel,200 000 - 249 999,Mercedes-Benz,Classe ML,11 CV,65 000 DH,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/tit_mellil/voitures_d'occasion/206__2012_essence_54726950.htm,Manuelle,Essence,130 000 - 139 999,Peugeot,206,6 CV,60 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/palmeraie/voitures_d'occasion/Dacia_Sandero_Stepway_Diesel_Manuelle_2022_54725890.htm,Manuelle,Diesel,40 000 - 44 999,Dacia,Sandero,6 CV,160 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/Dacia_Sandero_Stepway_Diesel_Manuelle_2021_54725901.htm,Manuelle,Diesel,75 000 - 79 999,Dacia,Sandero,6 CV,125 000 DH,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1
https://www.avito.ma/fr/quartier_aérodrome/voitures_d'occasion/Honda_civic_54726160.htm,Manuelle,Essence,200 000 - 249 999,Honda,Civic,9 CV,32 000 DH,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/belvédère/voitures_d'occasion/Land_Rover_Range_Rover_Evoque_Diesel_Automatique_54725956.htm,Automatique,Diesel,100 000 - 109 999,Land Rover,Range Rover Evoque,8 CV,180 000 DH,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1
https://www.avito.ma/fr/béni_mellal/voitures_d'occasion/Audi_Q5_Sportback_Diesel_Automatique_2014_54725273.htm,Automatique,Diesel,190 000 - 199 999,Audi,Q5,8 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/hay_charaf/voitures_d'occasion/suzuki_splash__54726106.htm,Manuelle,Essence,120 000 - 129 999,Suzuki,Splash,6 CV,64 000 DH,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1
https://www.avito.ma/fr/hassan/voitures_d'occasion/Dacia_Dokker_Van_54725191.htm,Manuelle,Diesel,55 000 - 59 999,Dacia,Dokker,6 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/annakhil/voitures_d'occasion/Volvo_XC90_Diesel_Automatique_2019_à_Marrakech_54725883.htm,Automatique,Diesel,190 000 - 199 999,Volvo,XC90,8 CV,380 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Mercedes_Benz_190_2_5_54724723.htm,Manuelle,Diesel,300 000 - 349 999,Mercedes-Benz,190,10 CV,65 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/audi_A6_modil_2012_54724973.htm,Automatique,Diesel,180 000 - 189 999,Audi,A6,11 CV,115 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/hay_mohammadi/voitures_d'occasion/dokker_frigo__54725002.htm,Manuelle,Diesel,150 000 - 159 999,Dacia,Dokker,7 CV,99 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/berkane/voitures_d'occasion/Citroen_54724981.htm,Manuelle,Diesel,190 000 - 199 999,Citroen,Xsara,8 CV,65 000 DH,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/fès_médina/voitures_d'occasion/renault_megan_sedan_2021_54722185.htm,Automatique,Diesel,80 000 - 84 999,Renault,Megane,8 CV,240 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/بيجو_3008_للبيع_54723115.htm,Manuelle,Diesel,110 000 - 119 999,Peugeot,3008,6 CV,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/route_de_sefrou/voitures_d'occasion/Mercedes___54722032.htm,Manuelle,Essence,250 000 - 299 999,Mercedes-Benz,190,8 CV,80 000 DH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/azilal/voitures_d'occasion/طويوطا_هليكس_54724040.htm,Manuelle,Diesel,0 - 4 999,Toyota,FJ,10 CV,140 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/route_ain_chkaf/voitures_d'occasion/voiture_de_luxe_54724648.htm,Manuelle,Diesel,170 000 - 179 999,Peugeot,508,6 CV,140 000 DH,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1
https://www.avito.ma/fr/alouane/voitures_d'occasion/Volkswagen_CC_Diesel_Manuelle_2014_à_Settat_54722334.htm,Manuelle,Diesel,190 000 - 199 999,Volkswagen,Passat CC,8 CV,155 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/illigh/voitures_d'occasion/Volvo_V40_Cross_Country_Diesel_Automatique_2019_54571220.htm,Automatique,Diesel,30 000 - 34 999,Volvo,V40,8 CV,230 000 DH,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Citroen_C4x_Diesel_Manuelle_2021_à_Casablanca_54691566.htm,Manuelle,Diesel,70 000 - 74 999,Citroen,C4,6 CV,210 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/achakar/voitures_d'occasion/Mercedes_Benz_Classe_A_Berline_Diesel_2020_54721831.htm,Automatique,Diesel,20 000 - 24 999,Mercedes-Benz,Classe A,8 CV,355 000 DH,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/عندي_سيارت_من_رونو_19__54721879.htm,Manuelle,Diesel,50 000 - 54 999,Renault,19,7 CV,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Opel_Astra_Diesel_Manuelle_2014_à_Casablanca_54721079.htm,Manuelle,Diesel,180 000 - 189 999,Opel,Astra,7 CV,120 000 DH,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1
https://www.avito.ma/fr/ben_m'sick/voitures_d'occasion/Renault_Megane_Sedan_Diesel_Manuelle_2019_54721503.htm,Manuelle,Diesel,120 000 - 129 999,Renault,Megane,7 CV,150 000 DH,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
https://www.avito.ma/fr/maarif/voitures_d'occasion/Q5_très_bonne_état__54720080.htm,Automatique,Diesel,110 000 - 119 999,Audi,Q5,8 CV,370 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/anfa/voitures_d'occasion/Opel_insignia_54721390.htm,Automatique,Diesel,80 000 - 84 999,Opel,Insignia,8 CV,240 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ahlane/voitures_d'occasion/Kia_Sportage_Diesel_Manuelle_2000_à_Tanger_54719967.htm,Manuelle,Diesel,300 000 - 349 999,Kia,Sportage,8 CV,45 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/azrou/voitures_d'occasion/Seat_leon__54720731.htm,Manuelle,Diesel,0 - 4 999,Seat,Leon,8 CV,,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/sidi_maarouf/voitures_d'occasion/Audi_A3_54696577.htm,Automatique,Diesel,200 000 - 249 999,Audi,A3,8 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_hassani/voitures_d'occasion/Renault_Symbol_54719976.htm,Manuelle,Diesel,15 000 - 19 999,Renault,Symbol,6 CV,60 000 DH,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/el_haddada/voitures_d'occasion/grand_i10_automatique_1er_main_54719726.htm,Automatique,Essence,90 000 - 94 999,Hyundai,i10,6 CV,108 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
https://www.avito.ma/fr/larache/voitures_d'occasion/Dacia_Sandero_jdida_54719910.htm,Manuelle,Diesel,35 000 - 39 999,Dacia,Sandero,6 CV,150 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Kia_Sorento_Diesel_Manuelle_2018_à_Casablanca_54719904.htm,Manuelle,Diesel,80 000 - 84 999,Kia,Sorento,9 CV,200 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/ahlane/voitures_d'occasion/RSQ3_GRINARDO_très_bonne_etat_comme_neuf_54718145.htm,Automatique,Essence,5 000 - 9 999,Audi,Q3,14 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/sidi_slimane/voitures_d'occasion/Nissan_Patrol_GR_Diesel_Manuelle_2000_54717122.htm,Manuelle,Diesel,300 000 - 349 999,Nissan,Patrol,16 CV,80 000 DH,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_atig/voitures_d'occasion/nissan_a_vendre_54718410.htm,Manuelle,Essence,190 000 - 199 999,Nissan,Sunny,9 CV,19 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/hay_hassani/voitures_d'occasion/fiat_palio_54717646.htm,Manuelle,Hybride,25 000 - 29 999,Fiat,Palio,7 CV,25 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/roches_noires/voitures_d'occasion/Renault_Clio_Diesel_Manuelle_2021_à_Casablanca_54718648.htm,Manuelle,Diesel,10 000 - 14 999,Renault,Clio,6 CV,142 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ahlane/voitures_d'occasion/Renault_Clio_Diesel_Manuelle_2020_à_Tanger_54719685.htm,Manuelle,Diesel,150 000 - 159 999,Renault,Clio,6 CV,115 000 DH,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
https://www.avito.ma/fr/chefchaouen/voitures_de_location/FORD_FIESTA_VOITURE_54715013.htm,,,,,,,299 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/malabata/voitures_d'occasion/jeep_54717881.htm,Automatique,Diesel,95 000 - 99 999,Jeep,Cherokee,6 CV,60 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/berrechid/voitures_d'occasion/Peugeot_206_PLUS_Essence_Manuelle_2013_à_Berrechid_54715360.htm,Manuelle,Essence,110 000 - 119 999,Peugeot,206,5 CV,62 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/m'hamid/voitures_d'occasion/dacia_sandero_stepway__54714468.htm,Manuelle,Diesel,100 000 - 109 999,Dacia,Sandero,6 CV,111 600 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/oulfa/voitures_d'occasion/mercedes_clase_c_220_cope_AMG__54714558.htm,Automatique,Diesel,90 000 - 94 999,Mercedes-Benz,Classe C,8 CV,350 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/daoudiate/voitures_d'occasion/Renault_Megane_Sedan_Diesel_Manuelle_2020_54714541.htm,Manuelle,Diesel,130 000 - 139 999,Renault,Megane,6 CV,165 000 DH,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/béni_mellal/voitures_d'occasion/c15_54713170.htm,Manuelle,Essence,0 - 4 999,Alfa Romeo,147,7 CV,37 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Peugeot_206_plus_Essence_Manuelle_2013_à_Nador_54713903.htm,Manuelle,Essence,110 000 - 119 999,Peugeot,206,6 CV,65 000 DH,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/martil/voitures_d'occasion/palio_en_Bon_etat_54713417.htm,Manuelle,Diesel,250 000 - 299 999,Fiat,Palio,7 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Renault_Laguna_Coupé_Diesel_Manuelle_2017_54712873.htm,Manuelle,Diesel,30 000 - 34 999,Renault,Laguna,7 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/ميغان_عامرة_موتور_طووووب_54713698.htm,Manuelle,Diesel,200 000 - 249 999,Renault,Megane,6 CV,,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1
https://www.avito.ma/fr/hay_mohammadi/voitures_d'occasion/Citroen_C3_Picasso_modèle_10_2018__54713137.htm,Manuelle,Diesel,100 000 - 109 999,Citroen,C3,6 CV,105 000 DH,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Audi_A3_sline__51282824.htm,Automatique,Diesel,180 000 - 189 999,Audi,A3,8 CV,235 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/dacia__54713100.htm,Manuelle,Diesel,0 - 4 999,Dacia,Sandero,7 CV,172 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/allal_el_fassi/voitures_d'occasion/Citroen_DS5_diesel_automatique_2016_54712872.htm,Automatique,Diesel,150 000 - 159 999,DS,DS5,6 CV,,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Vw_golf_7_5_automatic_2_0tdi_48193232.htm,Automatique,Diesel,70 000 - 74 999,Volkswagen,Golf 7,8 CV,275 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Volvo_XC60_Diesel_Automatique_2012__54526005.htm,Automatique,Diesel,200 000 - 249 999,Volvo,XC60,8 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hamria/voitures_d'occasion/Renault_Clio_Essence_Manuelle_2006_à_Meknès_54709892.htm,Manuelle,Essence,190 000 - 199 999,Renault,Clio,8 CV,38 000 DH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Mercedes_c220_automatique__51372755.htm,Automatique,Diesel,200 000 - 249 999,Mercedes-Benz,Classe C,8 CV,135 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/ben_guerir/voitures_d'occasion/Citroen_Berlingo_Diesel_Manuelle_2009_à_Ben_Guerir_54710478.htm,Manuelle,Diesel,300 000 - 349 999,Citroen,Berlingo,7 CV,59 000 DH,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/sidi_maarouf/voitures_d'occasion/Vente_Alfa_Romeo_Giulia_Diesel_Automatique_2019_54709861.htm,Automatique,Diesel,110 000 - 119 999,Alfa Romeo,Giulia,9 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/al_mallalienne/voitures_de_location/__200_DH_____54709952.htm,,,,,,,200 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/asilah/voitures_de_location/voiture_250_dh_54709124.htm,,,,,,,250 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/martil/voitures_de_location/_voiture_277_DH__54709568.htm,,,,,,,277 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/guercif/voitures_d'occasion/dacia_54709561.htm,Manuelle,Diesel,110 000 - 119 999,Dacia,Duster,6 CV,130 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
https://www.avito.ma/fr/guercif/voitures_d'occasion/Renault_Clio__54709092.htm,Manuelle,Diesel,120 000 - 129 999,Renault,Clio,6 CV,,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1
https://www.avito.ma/fr/administratif/voitures_de_location/279_DH________________54708932.htm,,,,,,,279 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hassan/voitures_d'occasion/Volkswagen_Fox_Essence_Manuelle_2006_à_Rabat_54708943.htm,Manuelle,Essence,120 000 - 129 999,Volkswagen,Fox,6 CV,43 000 DH,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/souani/voitures_d'occasion/Renault_Express_Van_Diesel_Manuelle_2022_à_Tanger_54717552.htm,Manuelle,Diesel,50 000 - 54 999,Renault,Express,6 CV,132 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/LAND_ROVER_VELAR_2017_54674824.htm,Automatique,Diesel,10 000 - 14 999,Land Rover,Range Rover Velar,8 CV,390 000 DH,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
https://www.avito.ma/fr/hay_mohammadi/voitures_d'occasion/Ford_Kuga_Diesel_Manuelle_2018_à_Casablanca_54705182.htm,Manuelle,Diesel,60 000 - 64 999,Ford,Kuga,8 CV,190 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
